path,transcript
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_03\03-01-06-01-01-02-03.wav,The kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_03\03-01-06-01-02-01-03.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_03\03-01-06-01-02-02-03.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_03\03-01-06-02-01-01-03.wav,Kids are talking about the door!
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_03\03-01-06-02-01-02-03.wav,The kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_03\03-01-06-02-02-01-03.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_03\03-01-06-02-02-02-03.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_03\03-01-07-01-01-01-03.wav,Cuts are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_03\03-01-07-01-01-02-03.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_03\03-01-07-01-02-01-03.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_03\03-01-07-01-02-02-03.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_03\03-01-07-02-01-01-03.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_03\03-01-07-02-01-02-03.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_03\03-01-07-02-02-01-03.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_03\03-01-07-02-02-02-03.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_03\03-01-08-01-01-01-03.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_03\03-01-08-01-01-02-03.wav,Kids are talking about the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_03\03-01-08-01-02-01-03.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_03\03-01-08-01-02-02-03.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_03\03-01-08-02-01-01-03.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_03\03-01-08-02-01-02-03.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_03\03-01-08-02-02-01-03.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_03\03-01-08-02-02-02-03.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-01-01-01-01-04.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-01-01-01-02-04.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-01-01-02-01-04.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-01-01-02-02-04.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-02-01-01-01-04.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-02-01-01-02-04.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-02-01-02-01-04.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-02-01-02-02-04.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-02-02-01-01-04.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-02-02-01-02-04.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-02-02-02-01-04.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-02-02-02-02-04.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-03-01-01-01-04.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-03-01-01-02-04.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-03-01-02-01-04.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-03-01-02-02-04.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-03-02-01-01-04.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-03-02-01-02-04.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-03-02-02-01-04.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-03-02-02-02-04.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-04-01-01-01-04.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-04-01-01-02-04.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-04-01-02-01-04.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-04-01-02-02-04.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-04-02-01-01-04.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-04-02-01-02-04.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-04-02-02-01-04.wav,To observe sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-04-02-02-02-04.wav,To observe sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-05-01-01-01-04.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-05-01-01-02-04.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-05-01-02-01-04.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-05-01-02-02-04.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-05-02-01-01-04.wav,Kids are talking by the door!
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-05-02-01-02-04.wav,Kids are talking about the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-05-02-02-01-04.wav,Dogs are sitting by the door!
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-05-02-02-02-04.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-06-01-01-01-04.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-06-01-01-02-04.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-06-01-02-01-04.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-06-01-02-02-04.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-06-02-01-01-04.wav,Kids are talking about the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-06-02-01-02-04.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-06-02-02-01-04.wav,Dogs are sitting by the door!
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-06-02-02-02-04.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-07-01-01-01-04.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-07-01-01-02-04.wav,Kids are talking about the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-07-01-02-01-04.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-07-01-02-02-04.wav,Dogs are sitting by the door?
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-07-02-01-01-04.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-07-02-01-02-04.wav,Kids are talking about the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-07-02-02-01-04.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-07-02-02-02-04.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-08-01-01-01-04.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-08-01-01-02-04.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-08-01-02-01-04.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-08-01-02-02-04.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-08-02-01-01-04.wav,A kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-08-02-01-02-04.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-08-02-02-01-04.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-08-02-02-02-04.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_05\03-01-01-01-01-01-05.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_05\03-01-01-01-01-02-05.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_05\03-01-01-01-02-01-05.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_05\03-01-01-01-02-02-05.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_05\03-01-02-01-01-01-05.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_05\03-01-02-01-01-02-05.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_05\03-01-02-01-02-01-05.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_05\03-01-02-01-02-02-05.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_05\03-01-02-02-01-01-05.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_05\03-01-02-02-01-02-05.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_05\03-01-02-02-02-01-05.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_05\03-01-02-02-02-02-05.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_05\03-01-03-01-01-01-05.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_05\03-01-03-01-01-02-05.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_05\03-01-03-01-02-01-05.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_05\03-01-03-01-02-02-05.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_05\03-01-03-02-01-01-05.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_05\03-01-03-02-01-02-05.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_05\03-01-03-02-02-01-05.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_05\03-01-03-02-02-02-05.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_05\03-01-04-01-01-01-05.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_05\03-01-04-01-01-02-05.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_05\03-01-04-01-02-01-05.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_05\03-01-04-01-02-02-05.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_05\03-01-04-02-01-01-05.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_05\03-01-04-02-01-02-05.wav,kids you talking by the door
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_05\03-01-04-02-02-01-05.wav,Tugs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_05\03-01-04-02-02-02-05.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_05\03-01-05-01-01-01-05.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_05\03-01-05-01-01-02-05.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_05\03-01-05-01-02-01-05.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_05\03-01-05-01-02-02-05.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_05\03-01-05-02-01-01-05.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_05\03-01-05-02-01-02-05.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_05\03-01-05-02-02-01-05.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_05\03-01-05-02-02-02-05.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_05\03-01-06-01-01-01-05.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_05\03-01-06-01-01-02-05.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_05\03-01-06-01-02-01-05.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_05\03-01-06-01-02-02-05.wav,Dogs are sitting by the door.
